step,temperature,pressure,density,volume
50000,1.1444429746002688919,0.089202549539958306268,0.55011361706634054336,28861.310659185746772
51000,1.1461898218590487186,0.059715797606811255038,0.54792327409948760053,28976.684785098543216
52000,1.1423102784122476372,0.038707728492091052208,0.54241441387047817368,29270.977308120043745
53000,1.152846330016909393,0.10180627405104920868,0.5444542273069984395,29161.312748973337875
54000,1.1580147347732310248,0.042780046680397927628,0.54609628609391047682,29073.627498117944924
55000,1.1514463840844924025,0.065271268461579295961,0.54107255485802152606,29343.56928187968515
56000,1.1500842062846829972,0.055070015477823204553,0.54789100124084577637,28978.391621768354526
57000,1.1518141873117340168,0.069924995159389879973,0.54832804618834973809,28955.294390588725946
58000,1.153283906626276778,0.085709061284682655502,0.54566936438022883848,29096.37417162514248
59000,1.1442297885799446178,0.072181067604634940871,0.55699645209246384514,28504.669895750699652
60000,1.1481620946373796155,0.061855301336673142176,0.54726982476543917233,29011.28343190657688
61000,1.1530486677181157606,0.077478677935497730633,0.54238689802443196264,29272.462254950736678
62000,1.1501458840282383633,0.050122105285423892984,0.53538999883083615572,29655.017902223753481
63000,1.1606532629743673279,0.050980569365436420592,0.54939426775058142205,28899.100212687277235
64000,1.1357016153565036021,0.080171569985059878971,0.54609143383917646553,29073.885829668161023
65000,1.151332010950324003,0.073961702178313160072,0.5434584003779123762,29214.747603421688837
66000,1.1400936759844486623,0.036738534225307747927,0.53446863665208965699,29706.13972683877364
67000,1.1460750557266656813,0.031444942906593838228,0.54862798468157447651,28939.464342518116609
68000,1.1520067663704371963,0.051437251435552507062,0.53801000233215190427,29510.603764199160651
69000,1.1397084953819249797,-0.00028608701535232929861,0.54984044356974826062,28875.649628319806652
70000,1.1467818840176933204,0.021761222280055010636,0.53388016707780261427,29738.883328262385476
71000,1.1567962548223507113,0.091054049914427739876,0.54068968192713828813,29364.348036771923944
72000,1.1515323113610451689,0.070556017482607910618,0.53921015509144687439,29444.920222816195746
73000,1.153082245913823467,0.048119613591111852491,0.54261903694286883759,29259.939145245385589
74000,1.1638716378721156719,0.10951265739009774514,0.55305978840355762838,28707.565317359221808
75000,1.1605197781780511868,0.082838515937405265976,0.5448640954059192909,29139.37646812965977
76000,1.1492416920654227042,0.090902079387725556736,0.5516168261026134223,28782.660804923511023
77000,1.1438509169811472699,0.089255349462111152614,0.54907152928516422818,28916.086799601962412
78000,1.141514553847838398,0.012227596537454045109,0.54620504498699062879,29067.838434883284208
79000,1.1473546758509673982,0.039327815802480563245,0.5439070429282185648,29190.649774497123872
80000,1.1472056685988440972,0.13800849824911812225,0.54707760544230732425,29021.476737589338882
81000,1.1569687232529561882,0.066257322080999367375,0.54484040935371214065,29140.643255211638461
82000,1.14396044343262826,0.055467969293095803485,0.55316032981561069626,28702.347482677228982
83000,1.1459475882076006759,0.057051499893654128437,0.55135799604881485791,28796.172566243727488
84000,1.1563923034590677386,0.10019172596127788599,0.55213945977051315239,28755.41626131736848
85000,1.1473689536265725408,0.10655586809339001597,0.54046314721995969421,29376.656080379001651
86000,1.1575172671494196042,0.064972738859021939017,0.54082752358341290577,29356.86389406041053
87000,1.1580154245969951354,0.12678978642587146464,0.54911662240605318974,28913.712228255029913
88000,1.1428564166360328791,0.041637174865152296044,0.54227643469041175717,29278.42514319151087
89000,1.1515231217459411805,0.09156674039743285809,0.54337949499426085875,29218.989943975877395
90000,1.1530118243976743564,0.026968603803962397369,0.55252358089986552958,28735.425145370230894
91000,1.1309583794422890524,0.11480720832856340652,0.55041554869820563667,28845.478725212036807
92000,1.1493669958057746161,0.05708485225851017697,0.5409269833219079171,29351.466074953652424
93000,1.1699481223159635679,0.09605323322292899646,0.54420183834568891523,29174.83713076798449
94000,1.1416232719289216568,0.095680687664327482289,0.53975283738618851093,29415.315493080292072
95000,1.1524078164768127852,0.050692485256771495361,0.54112577297587161063,29340.683428708067368
96000,1.1539765060581712586,0.075462791929456707329,0.54054255321118227506,29372.340633831805462
97000,1.1468135065641968939,0.077827923410708876872,0.54106998478334566993,29343.708663413370232
98000,1.1471229816258168288,0.030099550587811857438,0.53871439450195024445,29472.017384422280884
99000,1.1389974206068294027,0.060519336008332057231,0.54156290611451363137,29317.000519682573213
100000,1.1613232042645389441,0.10863903248600015328,0.5547239301904618447,28621.444174129475869
101000,1.1505329961517016812,0.085898456931012806548,0.55032112078061090621,28850.428232663576637
102000,1.1592708927466128799,0.07685625931681157319,0.54833225440378563498,28955.072171093474026
103000,1.1427524499312309292,0.048580561783855780167,0.54695934354328901161,29027.751673728227615
104000,1.1482449872803213164,0.052619908744948970525,0.5477142462020502256,28987.743353571670013
105000,1.1471784764375265731,0.055773654417984645792,0.5516964096422507513,28778.508836581859214
106000,1.14940180035230477,0.060053682799828200789,0.54408895044652871853,29180.890343334289355
107000,1.1421414209148954555,0.035718049078884581138,0.54880604887263229053,28930.074718773295899
108000,1.1486765418779623094,0.053092792987439914321,0.54324917856201715427,29225.999093135280418
109000,1.1469393954422659743,0.075788440141007079598,0.54420981768591669692,29174.409362021462584
110000,1.1406406266256350346,0.063277313810114060866,0.54601400651034925904,29078.008642071465147
111000,1.1539044546968164617,0.046206380721064400918,0.55059965813361266829,28835.833378136907413
112000,1.1469492926668567456,0.061110560170066025032,0.55214312703898582591,28755.225271289040393
113000,1.1469760269872266711,0.078281219836270926615,0.54828280659763872773,28957.683532928018394
114000,1.1412762261072617598,0.055665323679034303672,0.54765198866555786505,28991.038704500759195
115000,1.1476459899838544754,0.076244681930418750637,0.5418758245668490181,29300.070754570668214
116000,1.1505767788417553543,0.056596990059757476543,0.5437183089937558389,29200.782348828968679
117000,1.1469538021275849093,0.09739997199153570262,0.54390583111038326436,29190.714811031015415
118000,1.1481953319122391033,0.086625423852946678571,0.54503127749758817355,29130.438298690587544
119000,1.1460380429769874144,0.071072712916420824336,0.54205525568085521915,29290.371846053771151
120000,1.1522046706108721725,0.066220391789688942685,0.54399547906019696253,29185.904315655345272
121000,1.1494868356348704186,0.035743953425502489329,0.54263236036995343703,29259.220716537161934
122000,1.1507803391964164241,0.057042355938934002912,0.54647211524898808843,29053.632485467242077
123000,1.1430648294718075419,0.014672723688208783727,0.54048340610832235065,29375.554957959193416
124000,1.1420409013081909144,0.014167700103158762867,0.55149083831474476902,28789.236188432816562
125000,1.1491047586481570875,0.094609515953450060155,0.54362417112395478025,29205.838966236467968
126000,1.1465753862977312583,0.070414154912382134754,0.54276498842375175968,29252.071041112150851
127000,1.151115045020569827,0.033437754104142160261,0.53891561088234463117,29461.013337515374587
128000,1.1437369533764929486,0.07610710030239647983,0.55244123611032136534,28739.708338552405621
129000,1.1490092813095174051,0.074853710648327548283,0.54937354135200422434,28900.190498666572239
130000,1.1388952752995202822,0.038666149473679141402,0.54339168043738017566,29218.334714327022084
131000,1.1373771991194614461,0.051290756130891408671,0.54836238718778240742,28953.481075577576121
132000,1.1506978076581559911,0.067658442595578127676,0.55028627223205361929,28852.255273605536786
133000,1.13695998175395796,0.063253611328245210044,0.54295344371571763187,29241.91785458673985
134000,1.1420303623621523847,0.073029043281573266522,0.55338205034272613947,28690.84747177270765
135000,1.1471665725643820366,0.037923375546097530531,0.54438645961032616771,29164.942881505201512
136000,1.1444457461278638721,0.094438932955167892436,0.5494068669142969652,28898.437489818785252
137000,1.1519018991747136393,0.050653759564482848943,0.5417684855201381211,29305.875894122738828
138000,1.1424064860428673196,0.043575166619573516003,0.54542450940135600579,29109.436276389904378
139000,1.149746504380856349,0.022441018830457053895,0.54453030755231324189,29157.238412252547278
140000,1.1469592945128954664,0.081376603986569179261,0.55325722730524973247,28697.320552561261138
141000,1.1512672987186152174,0.080279396805880892662,0.54722499502120347525,29013.660093111808237
142000,1.1422116395358403729,0.064598960448443598636,0.54147310810367488276,29321.862457036477281
143000,1.1567052735016896126,0.050153620122070009801,0.53588558488706439231,29627.592993280479277
