step,temperature,pressure,density,volume
0,0,-2.0544899192303058832,0.58803703703703702477,27000
100,0.13032371102887840841,-1.2201026510164614258,0.66713075880040650922,23798.93265384591723
200,0.27114394722604778787,-0.7524861724276863395,0.72363547106665859765,21940.604952099522052
300,0.39906978551315847037,-0.40279232998553654577,0.76583181095580710185,20731.706065049045719
400,0.52170553075399950238,-0.11247266369288895504,0.7929298571509308946,20023.208682098949794
500,0.61426093204924558933,0.096762613004367059588,0.80241928003648166356,19786.41390480816699
600,0.69752785844134856941,0.09796201141301077997,0.79601376650965893766,19945.634947517388355
700,0.75802574342751272152,0.18765215222338713086,0.7838060186874018509,20256.287425029429869
800,0.81199195665413903544,0.18155625410842599066,0.76622442154197212272,20721.083214821926958
900,0.87984371634496527648,0.21938375897779913148,0.74941617714993224997,21185.825024996174761
1000,0.92816050618674783568,0.25818973398577899081,0.72948337677566299497,21764.718025757880241
1100,0.985558092787849227,0.25449566925419669916,0.7103436948102898052,22351.152147891229106
1200,1.0300817551106800085,0.25470774521429234705,0.68975386540416250281,23018.355961944256705
1300,1.0678934248011564545,0.25276637450571542987,0.67032243297502780432,23685.616382454383711
1400,1.1048334682154425934,0.22935168244476483723,0.65298923836113964558,24314.336389138359664
1500,1.1330457816579886376,0.22316663132243266809,0.63713252413156284959,24919.462433095824963
1600,1.1541967084848148151,0.139195208719304242,0.62277376117585614423,25494.009204920119373
1700,1.1532980401460011244,0.14222578213139364101,0.61013026931197411606,26022.311625194441149
1800,1.1565508394609236298,0.10527203742144820853,0.59943595020823070563,26486.566236951061001
1900,1.1541038601045525702,0.12567620240720286939,0.59153542060131891756,26840.320033347128629
2000,1.1507408921785664546,0.08936186093871346936,0.58316422913062970768,27225.606796337855485
2100,1.1495326901344051773,0.059932886634140820903,0.57736271656892412807,27499.177803429643973
2200,1.1546407334069401784,0.084290218717245499191,0.5726220663800882793,27726.839275281006849
2300,1.1478208572352486261,0.11814075021244635488,0.56891786897366058984,27907.367417800447583
2400,1.1468451067481868488,0.062966044736292095529,0.56400304647250609769,28150.557163300658431
2500,1.1561858050311062396,0.053064621871361863925,0.56192961117664486093,28254.428462587282411
2600,1.1464215682636298421,0.059058708216409447345,0.55929036138352417051,28387.759017918437166
2700,1.1475022537565300329,0.069118464214303398929,0.55682667394397011851,28513.361056402267423
2800,1.1524673461961407739,0.082383078378457486046,0.55461913145106223055,28626.852374278281786
2900,1.1455952522649859304,0.088847010226038400371,0.55061220550171208199,28835.176266267186293
3000,1.1496653398205880503,0.068571816907003896313,0.54874042868058781064,28933.534272616394446
3100,1.1509209992714086734,0.084189698411870628192,0.54774944439605044444,28985.880610989959678
3200,1.149442509278186364,0.048537442484992379677,0.546033338189188866,29076.979168804817164
3300,1.1427636905902791575,0.07023231081501880857,0.54624801259443367396,29065.551972612869577
3400,1.1401764353212235914,0.062794536529648128931,0.5444338930153578282,29162.401907171726634
3500,1.1540936140862714243,0.072388585528045876205,0.54590151292176614106,29084.000729405113816
3600,1.1472807687371229246,0.077318780889962010483,0.54534304598705218847,29113.784647722379304
3700,1.153023062389232356,0.047513080718389312518,0.54656587179607651894,29048.648697779837676
3800,1.1487680742943902068,0.05387881969327276005,0.54688671744321082357,29031.606534946942702
3900,1.143646785997001869,0.075749541542992626653,0.54851699855728264232,28945.319911251459416
4000,1.1602154749941258061,0.075902921700191777754,0.55101027185542417186,28814.344869719341659
4100,1.1354153766399466274,0.025689285511193017675,0.54712786878671992863,29018.810603100781009
4200,1.1483240660192794991,0.092959717244482750753,0.55225228997961839372,28749.541265978201409
4300,1.1471910630944370801,0.042522777172994082051,0.55091793991669413266,28819.174054126477131
4400,1.1561516365223525327,0.061989668300424211056,0.55307481215916698414,28706.78550342449671
4500,1.1492249289106217791,0.041659667366526431653,0.55159658594631799655,28783.716949156692863
4600,1.1443401693842010225,0.066194229465225212783,0.55097399762502441423,28816.241906946375821
4700,1.1438883159499007025,0.053220333188014626313,0.55052202287571594397,28839.899840999347362
4800,1.1470295888910722049,0.088960649880964595693,0.55135456727354059669,28796.35164448184878
4900,1.1558582643295713943,0.050797827501307540876,0.55082536009230487206,28824.017829061831435
5000,1.1376452432405552706,0.046223206521656505508,0.5477187875310071119,28987.503006004120834
5100,1.1551642073505612451,0.054447040927476271499,0.54930000434599868253,28904.05948367558085
5200,1.1470282791405186362,0.083300354274591675852,0.54882402549294084793,28929.127120008368365
5300,1.1436029564161229732,0.055563108714417594469,0.5465005516230452276,29052.120721282153681
5400,1.1589164925723154376,0.1124866137785405229,0.54956740689230354491,28889.995660007087281
5500,1.1476390288155566832,0.046024615486921834073,0.5457205746919937539,29093.64377357592457
5600,1.1432662736185035257,0.087616555432963261207,0.54569958495896064843,29094.762828514943976
5700,1.1425111383153183642,0.077837927304615139867,0.5439154107399393201,29190.200693892868003
5800,1.1519457311414744716,0.062940287503763889254,0.54431188849771872107,29168.938499248935841
5900,1.1540230012639847157,0.095960135205620397669,0.54468433894392920269,29148.993031052446895
6000,1.1426089596047841468,0.05033040001523533119,0.54248489396740329216,29267.174397954782762
6100,1.1491327082753846067,0.034865802898192722881,0.54430114626058079264,29169.514172580828017
6200,1.16001306623488043,0.10204867972902716133,0.54970342395448323902,28882.847201102122199
6300,1.1432315838294913046,0.051999984974521983039,0.55022474825021683298,28855.481420075768256
6400,1.1515124704273587142,0.047867954704294293777,0.55379042121375798846,28669.690539612322027
6500,1.1370063819956801598,0.053610665886095025534,0.55278483202257044926,28721.84452295488154
6600,1.155740401351246005,0.061713896802061511682,0.55679178477608870512,28515.147734058009519
6700,1.1485193122425294554,0.064776027800250685074,0.55635843286462882684,28537.358404457103461
6800,1.1483899730957749519,0.049567715219333549626,0.55574466579553127854,28568.875199679274374
6900,1.1456814729684809961,0.059920014430394567817,0.55493790160068923178,28610.408397414605133
7000,1.1453534825487408089,0.057431921413796695186,0.55299680078311819198,28710.835175747895846
7100,1.1581379090381047625,0.058363473883243845164,0.55372996440645783078,28672.820725926449086
7200,1.1584071851452899526,0.065800799457427838757,0.55334316142608319655,28692.863862420541409
7300,1.1297175991531263062,0.062481768987291054496,0.55106992157490919393,28811.225905099185184
7400,1.1460578887843719809,0.067587321737015662593,0.55419705518281059398,28648.654574251973827
7500,1.150745938598519702,0.087458527346307421424,0.55429040349542646471,28643.829840599079034
7600,1.1501387177624677882,0.034738470125950417222,0.55297522547789690339,28711.955379698334582
7700,1.1433832817783462499,0.088251567435917513404,0.55418023870522925556,28649.523911380463687
7800,1.13447652384168296,0.064056625511684020524,0.55077931640383304135,28826.42744042141203
7900,1.1585959920672976864,0.081352898407215989973,0.55263316229929593248,28729.727209894270345
8000,1.1502031020771559255,0.04844625820315785758,0.55130085292922059725,28799.157330595291569
8100,1.1515006892627888124,0.065296264988521271477,0.55338937731742310344,28690.467599801762844
8200,1.1496176183281550109,0.06092543798448958603,0.55581016954486528459,28565.508279564506665
8300,1.1349374801919869249,0.086183581547183654714,0.55671071016652184937,28519.300437476606021
8400,1.1328198147230703619,0.058523469741718757431,0.55528338068101756875,28592.607941062327882
8500,1.1644620959242542035,0.098679975570265254792,0.55816731487455273353,28444.87589454845147
8600,1.1404618195385987089,0.059923315593745508922,0.55046801250928822924,28842.729530504922877
