step,temperature,pressure,density
0,0,-0.50756576083278548417,0.58874074074074078666
100,0.0236539406728940374,-0.02937805166351446437,0.64273795900123631419
200,0.048531555891577989048,0.033007637284505973729,0.68110459153820990252
300,0.076295653814234948298,0.0605765737519828526,0.71463254810450060894
400,0.12277990437961756875,0.064856573997144256749,0.74760957038185493762
500,0.17402540959589360425,0.063349424929586561905,0.77601421486055910393
600,0.2463672009226858528,-0.007165064829569151722,0.79959438613826760989
700,0.32414212536479175553,0.011836763938578021005,0.82397151026514781069
800,0.43363905525136209329,0.12217419737951391856,0.84680326756849189085
900,0.53542575769592082313,0.171605292760229039,0.85457712614179714983
1000,0.65183862554145299839,0.034913454349984794634,0.84400928119875795463
1100,0.76122934447759471599,0.15761634309604305448,0.82030536409376131335
1200,0.84676519972359431954,0.060502083195815660466,0.780391025088136292
1300,0.92309912806002503149,-0.030565137935477326714,0.73712723634033894271
1400,1.0364669095601570792,0.11392204236165383302,0.70418296717694583986
1500,1.0765922373940202128,0.13449776702302751463,0.65779213854671858552
1600,1.1380492056022910585,0.12386619498660125793,0.61925153591214121551
1700,1.1744945537128885782,0.081613339774536677873,0.58540154827419865757
1800,1.1823489815737910913,0.046546145830459420556,0.55415582988513611973
1900,1.1728392050041074324,0.028561290153933629327,0.54032542806343841768
2000,1.1845216383325118947,0.10444800557263603236,0.53948960664734690873
2100,1.1678357224704674078,0.12556443364455846523,0.53968684799425847842
2200,1.174297709196774786,0.070251578952724338945,0.55018765834759120192
2300,1.1521997911435797324,0.067419770783179344686,0.56525772150811870453
2400,1.1436509821941698295,-0.053702660144280871257,0.57397500763242015331
2500,1.1236280159943139445,0.08462738850432133253,0.57943728890092516259
2600,1.1327437343200648101,0.064052996248130850132,0.57749723554883503063
2700,1.144668061022018124,0.037024711215035102652,0.57054590774260272035
2800,1.1542654437802373213,0.12252582344614193488,0.56146668008745193035
2900,1.1513565822225939606,-0.021435389975600831897,0.54862316994327997577
3000,1.138542723155193892,0.02330897633838034666,0.54299158118940482609
3100,1.1954034877239578805,0.17815294980341714326,0.55847837682772005774
3200,1.1211489586684670883,0.11286110919743097547,0.55346338528323790751
3300,1.1565492482347734526,0.15482324584874282425,0.56176201138366355092
3400,1.1256823955687802474,0.095364334371308381866,0.55989461403587037491
3500,1.1195145682048033287,0.070651469452644999336,0.56002456280210144435
3600,1.1840074263703779245,0.084421757174685099767,0.56275390227367172447
3700,1.1429714776042740887,0.098886052262668486246,0.55253569678638725371
3800,1.1915090257655358563,0.067427878854566428157,0.55363011047243948504
3900,1.1349327960871273824,-0.0043418084369636822037,0.53898330603127553307
4000,1.1685451332758238774,0.12083643111631063582,0.54879502886727082878
4100,1.139616209756920906,0.038465690616226913545,0.5461017861568350229
4200,1.1127575414524002451,-0.014299670127481968127,0.53807496220938921816
4300,1.1656465538776776825,0.090930635774088885981,0.55350323712007498678
4400,1.1279704479426304609,0.19188511727852136657,0.55460974844431032427
4500,1.145607878015957537,-0.038379836942839806735,0.54652116133898964723
4600,1.1542792462236708406,0.074754356685388226311,0.55095797732460616292
4700,1.134731161627487106,0.033468311066216026306,0.54073564751193781142
4800,1.17372076545273063,0.101185553870361572,0.54874233949686712641
4900,1.1415021104040041777,0.074788923218659250636,0.53453968885374214537
5000,1.1720997136794568672,0.12862113527845320249,0.5398393438958075663
5100,1.1807027412113888509,0.10516263534861433615,0.54157325884111884307
5200,1.1494894608659200763,0.098809840389533637461,0.54330759833733388575
5300,1.1242782947746885469,0.044976836144608282886,0.54454616643968889456
5400,1.133628949824287746,-0.010206331004667400925,0.55331575937242083452
5500,1.1089530659615776109,0.094511708809989367075,0.55974604713748898899
5600,1.1511503826924844862,0.091072324460532677604,0.56663166167128198314
5700,1.1715959928283470326,0.079045093008915115473,0.56876220386488751668
5800,1.144755028082021342,0.24612399120092962046,0.5732633153473587484
5900,1.15264372997175224,0.087403724552535755343,0.56864369677493409316
6000,1.1352615338031977199,0.10768182025815564717,0.56002006647405888629
6100,1.1614576856844038844,0.050627474278886572256,0.5610414854675905838
6200,1.1826568044377485656,0.010788262487201239273,0.56175838587671511615
6300,1.1668301012757238411,0.13203197434712238278,0.56431339718123985083
6400,1.1611999054129704678,-0.023483562972898438387,0.56210783727566038248
6500,1.158779885698726142,0.10020147098446306744,0.57233092785887507148
