step,temperature,pressure,density
0,0,-0.55645748384139082088,0.58899999999999996803
100,0.00023347782422749409131,-0.57047718756502729942,0.58899999999999996803
200,0.00085299732386887223718,-0.57950765691679462233,0.58899999999999996803
300,0.001348997029452154257,-0.57684274752657060947,0.58899999999999996803
400,0.0023870096955260038107,-0.5752993071898137023,0.58899999999999996803
500,0.0032494347141025729103,-0.61471220981920882132,0.58899999999999996803
600,0.0055718381024010841043,-0.59319559053591741637,0.58899999999999996803
700,0.0094150229814061424383,-0.63110937483270790338,0.58899999999999996803
800,0.015342022034417646115,-0.66485097472280807462,0.58899999999999996803
900,0.020954977301256855898,-0.54974428317557655355,0.58899999999999996803
1000,0.033468994849437196104,-0.56373349937516215036,0.58899999999999996803
1100,0.055302953696124187988,-0.44010239032235010104,0.58899999999999996803
1200,0.084238289874677685365,-0.43577916756436940737,0.58899999999999996803
1300,0.11904145070841375131,-0.3941853447545727307,0.58899999999999996803
1400,0.16695155866029900982,-0.42434935641859222732,0.58899999999999996803
1500,0.26158278251931149638,-0.42903428981816243981,0.58899999999999996803
1600,0.34453102312878375324,-0.20180931991361922284,0.58899999999999996803
1700,0.44860767369616733058,-0.1231906410098470156,0.58899999999999996803
1800,0.60197925726042633698,-0.048611899592558724392,0.58899999999999996803
1900,0.74680955908247270703,-0.033732669734328590838,0.58899999999999996803
2000,0.97729851690229230243,-0.047674745367829549081,0.58899999999999996803
2100,1.1346405899330367362,0.4314741970996991971,0.58899999999999996803
2200,1.2634282935178287044,0.44414402317819456911,0.58899999999999996803
2300,1.2657651834163814453,0.47308438547474707114,0.58899999999999996803
2400,1.1126056407249527158,0.023862830588678132088,0.58899999999999996803
2500,1.0577927694557014426,-0.26228249372569228948,0.58899999999999996803
2600,1.0734384739067932557,0.0072907602988804753527,0.58899999999999996803
2700,1.1887604334074592938,0.24945380821943652361,0.58899999999999996803
2800,1.2866782164396919352,0.19625995257890385681,0.58899999999999996803
2900,1.1596299179714837368,0.15303952645476701089,0.58899999999999996803
3000,1.0757728270736701681,-0.0081939778961689930387,0.58899999999999996803
3100,1.0620762922907887038,-0.075883747632384146442,0.58899999999999996803
