step,temperature,pressure,density
0,0,-0.55645748384139082088,0.58899999999999996803
100,0.033768170666601322882,-0.04638037372518808571,0.66099520056161087389
200,0.052769555566030038052,0.031887911876058258609,0.69916806742959236587
300,0.088855540164871335551,0.10859380616803730735,0.72563480068098007436
400,0.17865218231815069294,0.26228144217403293048,0.77509529194141224551
500,0.28107032523799058144,0.26165461305577264461,0.82326420961529767073
600,0.37231783766333348407,-0.22151397212186407781,0.83829530400054907968
700,0.54484165413837970515,-0.21574984308534705946,0.84764464751003953946
800,0.69354591791344222251,0.49621250192007937407,0.85700061269309402157
900,0.79093135114961887755,0.096091919258862762421,0.80478025548401788125
1000,0.9176775221632894608,0.2291218432316127207,0.7622381633644887966
1100,1.0259831709906341857,-0.18566392937290149279,0.70221731411118237798
1200,1.1365885323240640936,-0.034930332641638237035,0.65717786899172747628
1300,1.1513069617539057887,0.17546882448926270914,0.60567314262536309233
1400,1.1839550334389123964,0.22699438134953137114,0.56864894940091048614
1500,1.1676822546761749244,0.087995506469397077876,0.53524434437167212053
1600,1.2545708193989095758,0.16808423242822029264,0.53620203585386305711
1700,1.2125844163263101994,-0.028715114217270857472,0.53123560841101435948
1800,1.1680036783447715898,0.20061881466524492112,0.55646942705923507777
1900,1.0863718846605385782,-0.052661847164693666168,0.55587102380441921756
2000,1.1161343880625667069,0.19280370090475776323,0.58914572395238928859
2100,1.1585697890575330504,0.27355469739901916437,0.5998568494725723399
2200,1.1314367469887089968,0.32526305359977847331,0.593471458997072987
2300,1.1603937247901370267,-0.08827486947001937645,0.57278779672957813585
2400,1.1758713865230794315,-0.048889404734863486923,0.56678813535392613687
2500,1.1673146612829241597,0.22379825802721664552,0.5683896567783194298
2600,1.1898191994084805767,0.13514567717051850781,0.57184978716743939398
2700,1.1686204676101679123,0.046732114271063301958,0.57611033069219463876
2800,1.1218883216314412543,0.15196530652138792727,0.58153947785569315432
2900,1.1100436642366608986,0.078051788460764562338,0.57826863120788285499
3000,1.1099603207441752772,-0.217599433696380129,0.5635932505625159683
3100,1.096456017180281961,0.045960776336213260418,0.56016218109307502893
3200,1.140298694384014988,0.11701308803519559765,0.55725422033481397666
3300,1.1321154956964918359,-0.027238994220004312391,0.54221475303241772892
3400,1.1682803794362641714,-0.10763513852833882234,0.55055466038436917664
3500,1.1806068949979842131,-0.094822130669944604264,0.57490759028738303016
3600,1.1136227932014262088,-0.044723458440976762707,0.58635156140854960416
3700,1.1594822920423113466,0.10790986933413161675,0.61225273617296394058
3800,1.1293431920165049043,0.27731034011561472852,0.61084548167451002687
3900,1.1615942033441124526,0.21398109482710539475,0.60258391500052899126
4000,1.1836605618828273112,0.22634465951813972917,0.5900730806794015626
4100,1.1849554468691891884,0.20791714078032225155,0.57193349539534643622
