step,temperature,pressure,density
0,0,-0.58873314896785822192,0.58899999999999996803
100,0.017049585844344797986,-0.26113563443933029973,0.62269128204643986457
200,0.023186499120214882491,-0.038392783011432979334,0.65117353672561695266
300,0.03238989794149797069,0.00082427994688509043705,0.66547371572553015717
400,0.058853332108183345484,0.046979193632000905423,0.68613466145592083567
500,0.073020581168881104617,-0.0094391044510700114478,0.70077255520703363167
600,0.093621639784732188505,-0.0048927123352808894394,0.71287846330788551263
700,0.10963902543264784917,-0.02824905934298667029,0.72099006413235533497
800,0.14686134768846387244,0.0038285815886806447671,0.73705384771092852247
900,0.16961053818588939235,0.0089118606595376178431,0.7464026237455668733
1000,0.22567930653466308777,-0.018944496624481822061,0.76118478607991946205
1100,0.25980701495472524609,0.027509183748062441405,0.77846352558278109068
1200,0.31232274287571565319,0.094470712656215607983,0.79029651915062248957
1300,0.39535689710865939972,0.10518183932798562397,0.80390674920627602784
1400,0.43425934568791124679,0.050236885944805527437,0.81002371244203397183
1500,0.51754411529619759325,0.042475300714204348995,0.82460226153170201879
1600,0.59265258051756952717,0.070450868133939706373,0.83433338094290465659
1700,0.67571415017238989353,0.23939587540272488919,0.83338802318076321551
1800,0.72998980887179976129,-0.016531463326954643628,0.81341044634756309861
1900,0.81556354292920207882,0.067100965907928300513,0.80035285771867636928
2000,0.8577261480061232346,-0.11312970088910909161,0.76946344285419276954
2100,0.94727238004597102972,-0.10488341644108564732,0.75028943775413370343
2200,0.96799343246011537722,-0.16102808203207988336,0.720425977611146795
2300,0.98840008003377388679,0.1464024284402498377,0.69865523176176869136
2400,1.0943005571093480377,-0.05643775921115971872,0.67160400632408068233
2500,1.0278722513203448763,0.3362865799904928843,0.64025101915062776481
2600,1.0408469924097329962,0.2415257969090950918,0.61042293267272862423
2700,1.2090648976086204591,0.19209383324649115243,0.60739470612033263919
2800,1.1770844139308742626,0.042745073674624038673,0.5775630789507153473
2900,1.1836844928339653737,0.26521676689397244431,0.56749476630075401662
3000,1.2174044495008335964,-0.066333014826613662107,0.55021225282051344774
3100,1.1661405822505990226,0.067897946940880915534,0.53658418101471683226
