step,temperature,pressure,density,volume
50000,1.1470283010564259474,0.084651349130386396857,0.55002978312110684112,28865.709616499378171
51000,1.1525993614658942565,0.090770263892818281448,0.54826572823630947973,28958.585558637751092
52000,1.1511100039733768163,0.078759311712436760877,0.5456651285160046827,29096.600039623601333
53000,1.1565347110660653129,0.085153111540063511353,0.54563919023196871816,29097.983217169901764
54000,1.1493572896973081043,0.12014139444504981502,0.55227597970532704696,28748.308062341129698
55000,1.1534899781942244967,0.11349686138033221461,0.54135919269201360216,29328.032504719350982
56000,1.1446717451173773483,0.037731168826376351721,0.54409404078610312805,29180.617337879728439
57000,1.1489268738503568557,0.065946350057592251215,0.54178964396313045171,29304.731415428184846
58000,1.1391946850460146212,0.086470356080430521573,0.5441670154023070527,29176.704119528461888
59000,1.1440684997434740211,0.067632809665233453722,0.54035526911607345557,29382.520921785384417
60000,1.1485756230991406301,0.054810722319425055071,0.53971950495342102538,29417.132147874141083
61000,1.1553324401163791446,0.098262679654006632179,0.55118712683618464876,28805.099442604936485
62000,1.1467558839743723365,0.051570816181468810691,0.54145934822713626122,29322.607601078434527
63000,1.1566196082903528186,0.063577940646337482988,0.54428243042756840886,29170.51720285663032
64000,1.1386307381125098104,0.032256743910727199431,0.5491708866729247962,28910.855227939322504
65000,1.1395595521440800013,0.032400986115814385535,0.54608515389702216858,29074.220177379149391
66000,1.1545191032868957759,0.05373799646657215906,0.5511722205683097231,28805.878466859849141
67000,1.1527918291211971535,0.088655354180775872153,0.54749001340786107583,28999.615721158708766
68000,1.1508867672212412803,0.087508585581445766377,0.55464525714676227164,28625.503951255923312
69000,1.1642214543247912939,0.10402331750227639118,0.54055369104459505269,29371.735431717119354
70000,1.1507176118240753926,0.080003404979930622942,0.53991702176873257457,29406.370534472120198
71000,1.1443623592137319722,0.047510428464718423847,0.5442203111446578534,29173.846831636852585
72000,1.1287707216661178045,0.0083334556403995008189,0.54596076841910112787,29080.844116279407899
73000,1.1569027027863401091,0.073413252208818446931,0.54963355075597220001,28886.518987355477293
74000,1.1590068570309446372,0.044356948906464181703,0.53924530621402899655,29443.000832905428979
75000,1.1647379412263583198,0.054573313604103862451,0.54211744524852656379,29287.011770524004532
76000,1.1420373777085821576,0.069108650017449549385,0.54305194667449263601,29236.613729545719252
77000,1.1596122575422298517,0.063393181233557027721,0.55379274102692988002,28669.570443553235236
78000,1.1565622027579625097,0.054211965184320788647,0.54503444895248442936,29130.268794044870447
79000,1.1490897847806111898,0.041458501417986438897,0.5511737077793252837,28805.800741055507388
80000,1.148971202502403921,0.045274278947923386751,0.54245675823012318162,29268.692405643505481
81000,1.1485548860300449636,0.069855744542555692211,0.54776041177020662332,28985.300249592753971
82000,1.1482866008802601332,0.056717012579175607456,0.54736695557257730727,29006.135350994554756
83000,1.1493808474795641494,0.033103950476900484423,0.54413338910359709821,29178.507178461699368
